"bird_ID","date","bird_played","key_pecked"
"wh13pu94","5/1/2019","blk17_UD",33
"wh13pu95","2/22/2019","bl58gr33_UD",50
"wh13pu95","2/22/2019","y40b7_UD",227
"wh27wh28","1/1/2019","bl4b13_UD",4
"wh27wh28","1/1/2019","r16y36",13
"wh27wh28","1/2/2019","bl4b13_UD",64
"wh27wh28","1/2/2019","blk17_FD",132
"wh27wh28","1/2/2019","blk17_UD",136
"wh27wh28","1/2/2019","r16y36",3
"wh27wh28","1/3/2019","bkor_FD",4
"wh27wh28","1/3/2019","bkor_UD",82
"wh27wh28","1/4/2019","bkor_FD",170
"wh27wh28","1/4/2019","bkor_UD",80
"wh27wh28","1/5/2019","bkor_UD",350
"wh27wh28","1/5/2019","bl11pu3_UD",152
"wh27wh28","1/6/2019","bl11pu3_UD",333
"wh27wh28","1/6/2019","bl43p196_UD",219
"wh27wh28","12/10/2018","bl37p47_calls",283
"wh27wh28","12/10/2018","bl40b60_calls",7
"wh27wh28","12/10/2018","bl4b13_UD",75
"wh27wh28","12/10/2018","blk17_FD",136
"wh27wh28","12/10/2018","blk17_UD",212
"wh27wh28","12/10/2018","pi183y24_UD",120
"wh27wh28","12/11/2018","bkor_UD",143
"wh27wh28","12/11/2018","blk17_FD",38
"wh27wh28","12/11/2018","blk17_UD",15
"wh27wh28","12/11/2018","r16y36",17
"wh27wh28","12/31/2018","bl11pu3_UD",175
"wh27wh28","12/31/2018","pi183y24_UD",439
"wh27wh28","12/7/2018","pu35pu36_UD",148
"wh27wh28","12/7/2018","y40b7_UD",80
NA,NA,NA,1
